v	Vector
[CH2]1[CH]2[CH]3[CH]4[CH]5[CH]([CH]5[N]24)[N]13	0	5 37 49 59 239 280 302 387 406 505 907 926 935 1009 1017 1019 1183 1241 1348 1367 1372 1594 1641 1652 1665 1681 1935 2019	15.231587809542146,0.4732276443487728,-7.552299769748631,2.270840566227754,-1.252866220220156,1.6434057783337788,-1.4325349992316196,-0.158903629651726,-2.4567395605501647,0.6655643823238718,-0.7162531162396674,-2.381012086467011,-2.2467564730500706,3.0684226274639594,-2.204980564338032,1.220971710878664,-2.775608543272787,-1.1251148494036882,-2.0785436023450248,-0.1273187679214719,-0.4705120186857736,-1.7336222066508915,-2.013960162729547,-1.3223824774469626,-1.0619988687261461,1.0328069424163333,2.005972521075258,-1.3429088865122152,0.6466964925875073,-1.1512442851681441,-0.3771176453527555,-0.056999694141696255,0.8959815186242011,0.4339013108075098,2.274114809004442,0.03634076290471733,0.45100256900639835,-1.222156776442479,0.40103820796908446,0.1540356274516929,0.8819750563809279,0.46857468838656713,-0.5851785266380798,-1.826219899147393,0.411375238432407,0.4228786871106507,-0.26588710005718247,0.5700464542847608,1.087871618250736,-2.3006890691560264,0.7038888520942828,-2.517473541108801,-0.7449272992205538,0.7927466627340232,-1.425098487266125,-1.5577076968323749,0.3502033555204816,0.677125980019857,-0.9822796038905867,1.2587318035724189,-0.06449542461595847,-0.3930335740658116,-0.06416032897411617,-1.1619049829314387,0.02260232223245842,1.003571740067542,-1.5661944337670397,-0.8189422634806287,0.7856506782588759,-0.9897475792555306
[CH3][CH]([CH3])[O][C](=[O])[C]#[N]	0	1 69 91 145 286 291 298 650 674 695 790 803 807 882 884 983 1057 1083 1384 1650 1652 1673 1815 1874 1917	13.148344818524075,2.888401197996942,2.889787491715508,1.804057742428362,1.7705256239452132,-1.3463916231679423,0.3117172346742513,0.9146688320844218,0.24672220226298913,-0.19324436336288447,1.7127775349086969,0.8633313241742631,3.8749283007701374,2.3980502379175066,0.20828495060644958,0.8057643903114329,0.16197634564972868,-0.7170702112182625,0.2992404971295092,0.7441256417132486,-0.8231024004301084,-0.8779672251587742,-0.1266618334760046,0.03131301687672117,-0.5036632242204331,0.1272697896103278,0.1012811488378555,0.46350872343993454,0.7967754013785074,-0.12124355319719626,0.729241520255398,0.4184361959298052,-0.17872779917999648,0.07241624208536662,0.17028393153539123,0.208461103195135,0.20230332951459049,1.0474779268775105,-0.3730972215601408,0.36326763920704613,0.6300295816199368,0.08006611072926262,-0.5784553689010592,-1.2360896895098046,0.19994190796140368,0.34818409377741055,0.4290713276935771,-0.6709217325809342,-0.01778696051774542,-0.15520652048114253,0.3305187421022995,-0.11609209762826492,-0.2768638306976705,0.192547605641339,-0.3155264057603796,-0.27912208898742974,-0.2584483881813264,-0.4449860324889297,0.5269381806569915,-0.33087748799588834,0.19224344695325274,-0.09106637078921276,0.319983244311611,0.4386918854732649,-0.48316450611760986,-0.18396916645949069,-0.3582645413196841,-0.1948183229045312,-0.0999955190077515,0.3569290703186681
[CH]#[C][C]#[C][C]#[C][CH]=[O]	0	132 169 297 367 390 417 553 576 650 674 694 718 739 915 1004 1020 1038 1105 1151 1478 1629 1652 1777 1943 2007	14.950790527869676,4.788843607860838,2.01493893481885,5.137739922569026,-4.033458107156275,0.03413638070192615,-1.2165386443234003,5.27600250674684,-0.035364859390296766,-0.954323192220446,6.528719917811904,3.659988556457854,5.093467247681741,2.5020662712945128,-1.5537505411745032,-1.2411160603768767,-1.2409959257719891,-2.9489809601592043,-0.11502404952078193,0.22112381466014575,0.9131612469169089,-0.4700006233188342,-0.5727621129538167,0.5405332575133587,-2.1025800050618435,-1.2568176897969523,0.35986927229579563,-2.6513862167394913,0.22441466191177623,-0.37460293138971595,1.905717566860795,2.707188880445285,-0.9330225620930102,-2.0240468203645,0.26893560960233065,-1.5679060271261647,1.2805523420904157,0.3635578274575563,1.8669375207276566,0.39291826255716295,0.53439224489048,0.05530841812273124,1.0483704613977107,1.3444051279490452,-2.588917708976193,-2.3555451012480155,-2.3806495721381156,0.4798843047991621,0.6613818872310749,-0.08544046701218566,-1.2511158802738147,1.8074809050320744,-0.3718352557685361,0.1363616565069607,-0.0691377730144288,-0.295427084202822,-0.8368804535878867,1.4106882773424143,-0.0003343230009980047,0.4091077175193645,0.19785502674861727,0.5258121545970631,-0.3739984504849208,2.443998524111511,-1.87458707220602,-0.10314708464192535,-0.1769417066668293,0.5561371952888357,0.9428197106875386,-1.1132948523929374
[CH3][C]([CH3])([C]#[N])[C]#[C][C]#[N]	0	69 91 114 224 363 518 674 767 790 909 1020 1042 1057 1182 1224 1366 1384 1652 1656 1794 1800 1825	14.322592977843144,5.445701203635965,1.324544535604186,2.6108452330579652,-2.6804404047652564,-0.8645479882688707,0.47863569196876665,3.3229002836878445,0.9330235018886839,-1.8126300792578496,6.861458098261934,6.28845116115728,5.926199705432971,3.4148017212560395,-3.7245017170371058,-0.4514540425003542,0.9201259076153212,0.17856374972100242,1.3089172601382382,2.0311042870218268,2.450006022043468,-2.116713849417553,-0.24275399918966473,0.3335487510785893,-1.070102697832918,-0.3326150781807604,0.7663792407172105,-1.2323007869256672,0.7728811171805787,-0.6398623106180741,1.6435173643284526,0.3636741630085367,-0.15896211947136435,0.08282329081149908,0.17677639260250605,0.322990855105615,1.2411038416603422,1.0425299089139488,1.1253395574127256,-0.4854877900262464,0.9256401329472708,-0.7385448687780257,0.18192068063800715,-0.6971799905321975,0.057689805132357774,-0.45692863100969516,-0.7731981754606692,0.08290886682033571,0.25189125642215415,0.39572187193154723,-0.12985947869007386,0.8039130697329415,0.5534830692350382,0.4964997671626432,-0.08997193474909448,-0.38365167303545167,-0.6799505213254431,0.21019626715302758,-0.136239796096857,-0.1655859040145698,-0.0046068273839554585,0.29332895992174046,-0.17177876265184788,1.1131447098183433,-0.9588293410506179,-0.1927458359253129,-0.4814561008072644,0.23708283155114518,0.5177443380394422,-0.5956542961370792
[CH3][C]#[C][CH2][C]1([CH3])[NH][CH]1[CH3]	0	38 49 50 80 91 134 151 196 351 384 601 674 953 1019 1020 1047 1057 1060 1092 1114 1148 1166 1269 1344 1429 1470 1484 1530 1572 1592 1613 1652 1938 2040	14.180848675934559,2.062688190279127,-0.35993616767612574,3.454627218556449,-1.535167563578248,-2.0526752857722865,-0.33522657453619653,-0.46769405722182655,1.673721039636499,-0.8014170419642166,0.27510299263843635,2.990598666044068,1.2662991833528414,2.5217872249691204,0.0493298081505396,0.45062821795836855,0.24408600826638605,-0.24759112193066418,-0.6174875085130181,-0.05235910169744462,0.7156735568291799,0.13984395293328677,-0.18964334602288418,-0.12433863982624617,-0.251449629750398,-0.23351338828727874,1.246392642264946,-0.8262426055593106,-1.461795957420597,-0.25917866720948446,1.1568449826146703,1.0441508243832445,-1.6230664407801214,-0.9499941391542863,0.4234646493882808,-0.752562018736571,0.8795625389193781,0.6768797864852448,0.28163721273477527,-0.6456151256907615,0.7287045505146961,1.4454891503481766,0.8965193922934129,0.8882874043381358,-0.9700402163536925,-1.9850893409562027,-1.3906887033774176,0.0220931068062849,1.2160632952762525,-0.5955781078055258,-0.06321623310367519,-0.3484257300964115,-0.24698095388153665,-0.6375624131820901,-0.652622978571995,-0.6642288139562949,-0.011534173506095563,0.6634669337165346,-0.02476429779701217,-0.8251104946186162,0.8283132295275791,-0.7297736773086858,0.6038384929239274,0.6771455474669529,-1.0936022514095978,-0.4326762057889556,-0.4331884059866235,0.04646734459307178,1.3342799362109803,-0.22778000933334402
[N]#[C][C]#[C][CH2][CH2][CH]1[CH2][O]1	0	26 46 49 50 80 97 151 302 417 585 656 674 767 790 798 802 854 897 926 939 1019 1020 1148 1151 1258 1384 1652 1794 1846 1885 1926	14.385108926579123,2.539358068136146,0.6564261124058499,1.9813247032877208,-4.547762782427654,0.32664997878427354,-1.6102737318836375,2.9815171227253416,-2.367268341169335,-1.1352597811240603,2.6776077945033445,3.084017865892038,5.049132943578394,1.9393294105673895,-0.44228520755899003,-1.255412777904778,0.537918387757766,-0.6067042132628502,-0.5172035979203611,1.1909638071332138,1.0228744714359377,-1.4903570536921689,-0.5342825447614763,-0.14415782471938088,-0.9058777210352558,-0.8755239543962756,0.4932016885856458,-1.0700214719520287,0.5438812202360596,-0.35278055316249457,0.9638308229218349,1.2967278994070583,-0.9737338423463369,-0.1593792306019649,0.3126335876805436,-0.21899319561354308,0.6592324754574507,1.2747141885671753,0.41699557047633085,-0.3663225230231225,1.051178803993426,0.11720804636687931,0.3943458376233894,0.6874786801319872,-0.2704069392663847,-0.6314547561990247,-1.266368174170642,0.3883329636268715,0.17945406040070644,-0.4147575647280796,-0.47430273900073605,0.19151163922798248,0.3191302525642221,0.402991496200011,-0.46543186893446536,-0.4260468213811661,0.18074563307702818,-0.1490791127854979,-0.19468762644683685,-0.3186618209847313,0.7171517858051158,-0.2235756563825714,-0.6231884056621625,1.1712338360562469,-0.5008153527274083,-0.7619778728450312,0.20590717531955882,-0.4332381636726344,1.2492644206691572,-0.033728244766616955
[O]=[CH][O][CH]1[CH2][C](=[O])[CH2]1	0	49 64 225 302 314 580 650 694 695 699 723 746 819 921 926 1004 1019 1277 1380 1478 1496 1652 1680 1806 1908 1928	13.657744011517735,2.122175752217269,-2.785766447407948,2.568265228888273,0.6863070123560933,-0.6188051054299599,-1.8716675409870298,1.4354725856177353,-0.37979293489447374,0.3958353982618745,-0.40578791655626834,-1.9912518009711557,-0.5253274185803424,0.35805713961505614,-0.12841452855461233,-0.054798845650868455,-0.9288064060300532,-0.22975421138503518,0.017053640008961035,-0.1280338305141573,-0.4414311552338929,0.8184730657324946,-0.5755007603899154,1.000643902560857,-1.8261242521163266,-0.2671604857627189,-0.8478397543309278,-0.6044945979776366,0.8695083274751525,0.25621564719924517,0.3998587247046035,0.4378070549911591,0.5744592994198315,-0.17486305840104197,0.6230226881668749,-0.2594321805478566,0.10940309241029955,-0.5768552626350941,-0.44246655412725006,0.5427217685483892,-0.2095932082598762,-0.47801247242230827,-0.21497633484933243,0.5918641172625688,0.7221991769647556,-0.6480828575832964,2.1133791184214807,0.572256031561594,0.7382366096514916,0.2823902382954757,0.11888931636113986,0.6118157101670092,0.27011402400182816,0.12097942310464443,0.264648472797395,0.11038081877430711,-0.40682763903731756,-0.19896055557219539,-0.6644788336389155,0.51398988942845,-0.5687028462333976,0.2037352871024149,0.7540696865875226,0.1267873989518265,-0.883328102483564,0.7508072067884393,0.20487217820923181,0.348142469841347,0.1501822424937046,-0.15990424911149204
[CH3][CH]([CH3])[CH]([C]#[N])[CH]([CH3])[CH3]	0	1 91 291 497 674 790 814 933 1057 1083 1269 1369 1384 1488 1636 1652 1673 1976	13.283153368302159,1.4649277779777123,3.657643747495383,1.9273075233623214,3.1024306442660565,0.2864861831305052,3.1948839246726823,-3.4296548297473435,2.0062169444546463,1.412835648942569,2.156716365320904,0.8626386027539852,4.207086139697361,1.9213326624334945,1.9386405068911277,0.5731513389129907,-0.19868623156457813,-0.2719141104320135,1.218549583149545,0.9336469141293124,-0.9355981893339429,-1.322079229820453,-0.65641669547172,0.36606078700044187,-0.07347445879434428,0.5696892912378975,0.03525958614380009,0.3287137857997774,1.239141718408129,-0.343961298966335,0.4456266094522223,0.13663895167738568,-0.2149817699730378,0.21274105619720854,0.06224995380900311,0.6609390730176733,0.8279253969344373,0.8667885592816241,0.09225873900853004,0.38185205937249844,0.3132941503190501,0.045535680155643576,-0.23651836215398214,-0.8831055460281048,0.017240565932129137,0.21396027553548663,0.45876093913990623,-0.42200156547108736,0.6786163353154109,0.2842690392625006,-0.017023301720902717,-0.29945489709797246,-0.14318295385230373,0.3942257349424999,-0.28789658192094064,0.3989500392096025,-0.5859582155851191,-0.7428136342566108,0.9609809404574471,-0.08237580120245036,-0.20382137484200213,0.237848763413708,-0.31866965630360633,0.37688645556695244,0.4340004931671522,0.41505713033458524,-0.022652956666620705,-0.11908162318792692,0.2580685625674154,-0.44803431684705
[OH2].[OH2].[OH2].[OH2].[O]=[C]1[NH][C](=[O])[C](=[O])[C](=[O])[NH]1	0	71 314 494 650 747 790 1114 1318 1380 1476 1559 1652 1657 1771 1846 1938 1940 1974 1976 2018	8.601249456397353,5.103899860693479,-1.2988713622484582,3.505273989064152,-0.8163376631165157,1.2627413238122478,-0.4724771722587824,4.112698747508605,5.737826588602821,3.758590882206705,-6.072702063214074,-2.0610124840273367,1.7142838235384636,1.584183820107574,-1.9721792046888806,1.3134060729916917,0.24624223307093185,0.9412197478643176,-0.8174859146299518,0.5407640805526662,1.9794798179176196,1.884132959511129,1.3285584862331392,1.314376708314073,0.3061316415441966,-0.8786633303745994,-0.34618696701411217,0.26557877155690685,-1.2789013522765886,-1.4096938308462816,0.5997808047469664,-0.20679372137710167,0.21218838404571028,-1.8422424827514794,0.35002045965918743,-0.44064130869659757,-1.6318367187246512,1.5333178600358797,0.994406596853971,-0.09293384940571361,-0.44794120383477687,-0.006149283714003195,0.15222851735931342,-0.24261221886344553,-1.027621618430071,0.06748839914300953,-0.2613218408885771,0.1157219363272235,1.1745812774200979,1.8585853803346644,1.910152609632033,-1.1492744085652995,-1.566473006110148,-0.042301863420499214,0.519131157075289,-2.6795657056476596,-2.069465284168706,0.708853856757717,0.41831464920412237,-1.4844879078213655,-0.5344296446890021,0.030183958861265014,-1.5078025837353661,0.3997332743942095,-0.8102549886035427,1.2222036148053839,0.9593096730564088,-0.9248255584284255,-0.09814789809030255,0.40302862307574516
[CH3][C]([CH3])([CH3])[C]1([C]#[N])[CH2][O]1	0	22 81 82 91 114 302 623 656 674 790 851 909 926 1017 1057 1060 1384 1440 1572 1652 1749 2043	13.809516143231399,3.6065686483878943,-1.9924910144740835,2.2444154976288164,-0.947316353691052,-2.1036632889850955,0.87565529974248,-0.02304197804258956,2.106391789365047,-1.0804036472393883,3.194062833911901,4.261577165546433,0.47834426458580387,0.6526516933632855,-0.9142719267277689,1.072540067240304,1.7402082712878397,1.9378349067074647,-0.7254505348986309,2.4873038661575486,2.9146836192820085,-1.4134733174828162,-0.19131801193861844,0.5293391480553276,-0.12690769602184815,0.5102084210627444,-0.3610502261866884,0.13745714229721517,1.2988919357777193,-0.4834539636789589,-0.45161303889204274,-0.4236675708647656,0.5961530837583264,0.08242783965441902,-0.3653607347639457,0.5128462784969694,-0.8499780379726332,-0.04160361488119335,0.46845258155338665,-0.6362806895947632,0.3338104742237879,0.15233863317207585,-0.367669826300282,-0.6731717910229567,-0.5376644600108016,-0.056204846157439925,-0.025183928720150878,0.129509211666344,0.8776075028680311,0.7803021949808837,-0.14466075042757376,-0.037990104483375864,0.689822497987463,0.08146405386158129,-0.7861630702176157,-0.1987609785875729,0.0751288950579993,0.4903003216888879,0.0889268179115554,0.08838741464651417,-0.1861088559912354,-0.040546995921809714,0.07370902673222801,-0.10459145224780769,0.534524908586119,0.46312635403582547,0.2883539972072391,0.008868401841954587,-0.08976021183869676,0.23123043459787726
[CH3][CH2][CH2][CH]([C]#[N])[C]#[N]	0	1 80 91 202 258 434 628 674 790 855 995 1049 1057 1063 1083 1148 1170 1176 1369 1384 1652 1839 1970	14.022601840661023,3.4659984859780497,4.12421780027463,1.4709484584711576,-2.0638381474734264,0.5410174756692934,-0.6281639360005921,1.5356569238116107,0.2260940322028322,-1.0382849431993975,2.300749140734294,3.2239953793074396,6.1147928857802425,2.911177932896849,0.10684792032196044,0.702361850975988,0.33158083566418606,-1.261890800134035,2.0105049713791696,0.709191969054813,0.4107247840536262,-0.9494036222766591,-0.7784768194001688,0.2313198804873633,-0.13373675472862023,1.1029326424628905,0.2534125827671965,-0.3157223602373178,0.15798429388666935,-1.315040092479589,0.6837230770430014,-0.5669488875140409,-0.012160540604654435,0.8665280019190915,-0.3923032404443969,-0.15597217476695913,0.7811355664794539,0.6271529937032563,-0.17046457122885528,0.10580656405611144,0.6424146143338534,-1.0536362984082823,0.29841419635921906,0.15508018932092332,0.9333653626487671,0.6719148121623233,0.6828721243918625,-0.10820173632760322,0.3500688341745084,0.7836998431679281,-0.8478668876090596,0.12593849848194077,0.6650028819065433,0.9734740583757058,0.10107970388011622,-0.13354922849488915,-0.8251573123880681,-0.35301772869757664,-0.34194399381480656,0.1580416051342588,-0.43937056979691036,0.1712457383274113,0.5968658705358493,-0.4043096607617408,0.20203901911365313,0.07905935855613022,-0.03454396180541763,-0.3263413186851392,-0.7406422327590311,-0.12317752638043256
[N]#[C][C]([NH2])=[N][C](=[NH])[CH2][OH]	0	80 141 207 231 509 573 623 655 674 706 725 754 790 803 807 1148 1171 1179 1305 1365 1378 1384 1393 1437 1501 1627 1649 1652 1749 1848 1925 1950 1961	13.670481829312042,3.6773511047953784,2.334403213294735,2.379797521101501,0.4477437801254862,3.407133603037436,-0.005136180819389047,5.273862014900169,0.4552381001752891,-0.6629778972298589,1.1428674864952533,1.7783066358125468,3.429721776278176,2.1158263968296542,-0.4649011395962379,0.18228950828970808,2.0307603085334303,-1.8086877843199705,0.8928914701523203,-2.8771718616184963,0.9073820981480565,-2.658294734240098,-0.7924236883811369,-0.44247933142997453,0.2066402262751421,-0.13190252254851836,0.33662166094285406,-0.31056103873025237,0.2101381210944136,-0.543650759141135,-0.6479569464109147,0.03328757940278354,0.9057386337096266,1.4383335700574644,-0.013649094988060995,0.7981960584280808,-1.0584824523212664,1.64920380258108,-0.7554652408849101,-0.34731413310184467,0.5230603836698562,-0.9689201635023513,0.7642912488507055,0.209484544656253,0.40836690500944556,-0.529018018829414,0.9577397731804042,0.48071930739608854,-0.11883415488472965,-0.30276694535598614,1.4212936472943078,0.6997388771083477,-0.22191496974228786,0.5260823303215947,0.11827825123934088,-1.1958885110074482,-0.7737319706335597,0.10758365388820579,1.4988540906660344,0.47147881344638665,1.0143976283956924,-2.0445033644478174,0.09656943081773872,-0.8422662020332257,0.3468073695808178,-1.0107317178621273,0.1520507325944157,0.24863671881988236,-0.46205349150929664,0.06066500839456196
